timestamp,x,y,z
,0,0,17
2994340,0.2656128,9.667349,17.0885376
,0.24646953,9.688885,17.02632199
,0.23211208,9.624276,17.05264398
,0.2057901,9.619491,17.07657306
,0.17468229,9.432844,17.15553902
,0.17228939,9.7415285,16.94974893
,0.13878867,9.715207,16.97607092
,0.11485959,9.614705,17.1196454
2994378,0.09571633,9.60274,17.04546525
,0.05025107,9.576418,16.97846383
,0.13160995,9.7176,16.97367801
,0.1196454,9.669742,17.06460852
,0.1196454,9.595561,17.06221561
,0.12443122,9.650599,17.04067944
,0.14118157,9.667349,17.04785816
,0.14357449,9.60274,17.13639577
2994416,0.21296883,9.648206,17.07657306
,0.19143265,9.609919,17.06939434
,0.2392908,9.643419,17.06221561
,0.21775463,9.626669,17.12203831
,0.24407662,9.66017,17.07896597
,0.22732627,9.650599,17.13639577
,0.28236315,9.595561,17.04307235
,0.24168372,9.605133,17.04546525
2994455,0.27997026,9.621883,17.07418015
,0.17228939,9.607526,17.03350071
,0.16511066,9.614705,17.03350071
,0.17707519,9.58599,17.11007378
,0.15075321,9.578811,17.09093051
,0.17946811,9.629062,17.13878867
,0.18425392,9.638634,17.1483603
,0.21536173,9.490273,17.2057901
2994494,0.21296883,9.5500965,17.05025107
,0.17707519,9.763065,16.84685388
,0.15075321,9.760673,16.92581985
,0.15793194,9.672134,17.08375178
,0.22254045,9.679314,17.05025107
,0.21536173,9.672134,17.16511066
,0.25364825,9.621883,17.1483603
,0.28475606,9.5907755,17.03110781
2994532,0.22971918,9.588383,16.95214184
,0.19621846,9.595561,16.97367801
,0.14118157,9.6410265,16.92581985
,0.12443122,9.703242,16.88753332
,0.11246668,9.777423,17.03110781
,0.18664683,9.758279,17.05742979
,0.16032484,9.751101,17.06460852
,0.16750357,9.729565,16.98803546
2994571,0.15553902,9.684099,17.03110781
,0.1483603,9.638634,17.00717872
,0.14357449,9.56924,16.98803546
,0.107680865,9.581204,16.94496311
,0.1172525,9.554882,16.92821275
,0.15314612,9.5500965,16.90428367
,0.18186101,9.559668,16.99521418
,0.2057901,9.521381,17.00239291
2994609,0.19861138,9.581204,17.03350071
,0.21057591,9.56924,17.0287149
,0.234505,9.614705,17.02392908
,0.24646953,9.681706,16.99760709
,0.27757734,9.631455,17.02153617
,0.2991135,9.681706,17.03589362
,0.25604117,9.667349,17.09332342
,0.22254045,9.705635,17.04307235
2994647,0.24168372,9.643419,17.01675036
,0.2584341,9.650599,17.02153617
,0.21536173,9.626669,17.02153617
,0.25125536,9.614705,17.02153617
,0.17946811,9.657777,17.01196454
,0.21296883,9.6410265,17.04785816
,0.2392908,9.674527,17.01196454
,0.22493336,9.6410265,17.0598227
2994686,0.22254045,9.655384,17.06700143
,0.208183,9.655384,17.09571633
,0.22254045,9.633848,17.12921704
,0.19382556,9.645813,17.07178725
,0.234505,9.655384,17.02392908
,0.24168372,9.631455,17.03589362
,0.19621846,9.645813,17.07418015
,0.22493336,9.657777,17.02392908
2994724,0.18186101,9.6912775,17.04067944
,0.2368979,9.6003475,17.08135887
,0.18664683,9.638634,17.05503689
,0.20339718,9.574025,17.10050214
,0.19382556,9.605133,17.07418015
,0.19861138,9.626669,17.00957163
,0.24886245,9.650599,17.04307235
,0.18664683,9.607526,17.01914327
2994762,0.23211208,9.605133,17.06460852
,0.2943277,9.674527,17.05264398
,0.24168372,9.643419,17.02153617
,0.21296883,9.655384,17.05742979
,0.28236315,9.626669,17.02392908
,0.234505,9.595561,17.05264398
,0.19143265,9.614705,17.0287149
,0.22971918,9.645813,17.04785816
2994801,0.22732627,9.624276,17.07896597
,0.22254045,9.612311,17.05025107
,0.208183,9.593168,17.04546525
,0.23211208,9.629062,17.0598227
,0.17707519,9.645813,17.11485959
,0.18903974,9.619491,17.12203831
,0.16032484,9.629062,17.05742979
,0.1483603,9.67692,17.02392908
2994839,0.19621846,9.669742,17.04307235
,0.14357449,9.67692,16.99521418
,0.18664683,9.631455,16.99282128
,0.19621846,9.724778,17.03110781
,0.22254045,9.67692,17.05264398
,0.16750357,9.633848,17.04307235
,0.2392908,9.684099,17.00957163
,0.22732627,9.636241,17.0287149
2994877,0.234505,9.631455,17.03350071
,0.21775463,9.655384,17.05503689
,0.21775463,9.655384,17.04067944
,0.22014755,9.664956,17
,0.17707519,9.6410265,17.00478582
,0.2392908,9.674527,16.99760709
,0.15314612,9.672134,17.01435745
,0.21057591,9.69367,17.00717872
2994916,0.19382556,9.662563,17.00957163
,0.24886245,9.619491,16.97367801
,0.27518442,9.614705,16.95214184
,0.24646953,9.624276,16.92581985
,0.27279153,9.609919,16.8827475
,0.28714898,9.597955,16.94735602
,0.28954187,9.614705,17.04067944
,0.2967206,9.672134,17.04307235
2994955,0.30629224,9.633848,17.02392908
,0.30629224,9.617098,17.0598227
,0.33740005,9.614705,17.12443122
,0.28236315,9.681706,17.1459674
,0.25604117,9.60274,17.19621846
,0.24646953,9.614705,17.12203831
,0.28954187,9.60274,17.0598227
,0.27518442,9.609919,16.98803546
2994993,0.2943277,9.633848,17.01435745
,0.28954187,9.593168,17.09093051
,0.34457877,9.638634,17.17707519
,0.36611494,9.6003475,17.17707519
,0.30389932,9.612311,17.14118157
,0.31825677,9.593168,17.00478582
,0.21775463,9.564454,17.00957163
,0.13639577,9.696064,17.01196454
2995032,0.045465253,10.045428,16.7942099
,0.13160995,9.643419,17.05025107
,0.16511066,9.758279,17.05503689
,0.14118157,9.803744,17.00957163
,0.16989647,9.70085,17.07418015
,0.12682413,9.648206,17.07657306
,0.12203831,9.650599,17.07896597
,0.08135887,9.645813,17.05025107
2995070,0.040679436,9.609919,17.05264398
,0.0598227,9.60274,17.01914327
,0.06460852,9.581204,16.98564255
,0.110073775,9.593168,16.98324964
,0.11246668,9.566847,17.01196454
,0.13400285,9.535739,17.05503689
,0.15314612,9.516596,17.10768087
,0.17707519,9.526167,17.12203831
2995108,0.21775463,9.597955,17.06460852
,0.26082698,9.593168,17.06700143
,0.24646953,9.624276,17.1196454
,0.27279153,9.58599,17.0598227
,0.27997026,9.5907755,17.05742979
,0.30150643,9.607526,17.10768087
,0.2584341,9.576418,17.06221561
,0.2943277,9.564454,17.11246668
2995147,0.32064968,9.621883,17.13878867
,0.3326142,9.626669,17.13160995
,0.31825677,9.621883,17.09093051
,0.31825677,9.669742,17.0885376
,0.27757734,9.669742,17.1172525
,0.27757734,9.655384,17.13639577
,0.27279153,9.729565,17.05025107
,0.27757734,9.753493,17.0287149
2995185,0.22014755,9.638634,17.06939434
,0.21536173,9.684099,17.09093051
,0.21296883,9.686492,17.05264398
,0.21775463,9.688885,17.04785816
,0.18664683,9.672134,17.05503689
,0.24407662,9.731957,17.07657306
,0.22732627,9.664956,17.04067944
,0.234505,9.626669,16.97846383
2995223,0.25364825,9.614705,17.05742979
,0.24886245,9.629062,17.05503689
,0.24886245,9.581204,17.09093051
,0.2656128,9.54531,17.0885376
,0.25125536,9.566847,17.06221561
,0.28954187,9.547704,17.03828653
,0.31107804,9.530953,17.09571633
,0.30389932,9.521381,17.13160995
2995262,0.24646953,9.617098,17.09810923
,0.2368979,9.626669,17.12682413
,0.22014755,9.54531,17.12203831
,0.27997026,9.574025,17.05503689
,0.2584341,9.703242,17.00717872
,0.31347096,9.672134,17.02153617
,0.33979294,9.664956,17.06460852
,0.3230426,9.73435,17.06221561
2995300,0.37568656,9.724778,17.07178725
,0.27279153,9.719993,17
,0.27997026,9.698457,17.04785816
,0.20339718,9.633848,17.02392908
,0.2368979,9.645813,17.04067944
,0.22493336,9.633848,17.09810923
,0.21057591,9.593168,17.06939434
,0.22493336,9.619491,17.07657306
2995338,0.22732627,9.633848,17.09093051
,0.22254045,9.614705,17.13160995
,0.21536173,9.578811,17.12203831
,0.24646953,9.633848,17.14118157
,0.27518442,9.614705,17.10050214
,0.31586388,9.597955,17.15075321
,0.3326142,9.636241,17.1483603
,0.2991135,9.662563,17.1483603
2995377,0.30389932,9.648206,17.15075321
,0.31347096,9.614705,17.12921704
,0.25125536,9.624276,17.13878867
,0.2967206,9.6003475,17.10289505
,0.24168372,9.607526,17.10528795
,0.2584341,9.643419,17.10768087
,0.22493336,9.648206,17.1459674
,0.20100428,9.581204,17.11246668
2995416,0.25604117,9.614705,17.08375178
,0.25604117,9.6410265,17.10768087
,0.24886245,9.643419,17.17707519
,0.27279153,9.631455,17.12682413
,0.27279153,9.614705,17.09093051
,0.27997026,9.607526,17.08135887
,0.24168372,9.626669,17.19143265
,0.25125536,9.581204,17.18186101
2995454,0.21775463,9.581204,17.17228939
,0.21057591,9.58599,17.1459674
,0.19382556,9.5907755,17.07178725
,0.16511066,9.638634,17.04546525
,0.16271774,9.617098,17.08375178
,0.208183,9.674527,17.16989647
,0.22971918,9.684099,17.2057901
,0.234505,9.669742,17.1483603
2995493,0.28236315,9.681706,17.14357449
,0.2943277,9.638634,17.09093051
,0.28236315,9.672134,17.03828653
,0.22493336,9.652991,17.00957163
,0.16989647,9.67692,17.04067944
,0.19382556,9.729565,17.04546525
,0.2584341,9.719993,17.17228939
,0.28954187,9.698457,17.15314612
2995531,0.24886245,9.667349,17.19382556
,0.2584341,9.638634,17.15793194
,0.24886245,9.58599,17.18903974
,0.22493336,9.509417,17.19382556
,0.16750357,9.56206,17.19621846
,0.18425392,9.5500965,17.21536173
,0.1483603,9.542917,17.2057901
,0.19143265,9.54531,17.16989647
2995569,0.15314612,9.54531,17.2392908
,0.16989647,9.5500965,17.20100428
,0.17468229,9.576418,17.2057901
,0.23211208,9.56924,17.18903974
,0.22971918,9.624276,17.20100428
,0.24646953,9.588383,17.17946811
,0.24646953,9.629062,17.16989647
,0.2584341,9.626669,17.20100428
2995608,0.28714898,9.624276,17.21057591
,0.20339718,9.669742,17.17228939
,0.208183,9.633848,17.16989647
,0.26082698,9.638634,17.18664683
,0.2392908,9.655384,17.2057901
,0.2368979,9.696064,17.2392908
,0.15314612,9.6912775,17.16511066
,0.24407662,9.681706,17.24407662
2995646,0.22971918,9.6912775,17.22254045
,0.17707519,9.736743,17.18186101
,0.30868515,9.655384,17.1483603
,0.25604117,9.6410265,17.16032484
,0.27039862,9.609919,17.15314612
,0.22971918,9.617098,17.22732627
,0.24886245,9.578811,17.15793194
,0.22732627,9.619491,17.17946811
2995684,0.25364825,9.581204,17.16271774
,0.16750357,9.547704,17.18664683
,0.13400285,9.578811,17.20100428
,0.19143265,9.574025,17.19861138
,0.13639577,9.60274,17.2368979
,0.15553902,9.58599,17.2392908
,0.18186101,9.624276,17.21057591
,0.21296883,9.629062,17.28954187
2995723,0.22971918,9.624276,17.17468229
,0.21775463,9.617098,17.2392908
,0.22493336,9.60274,17.23211208
,0.2057901,9.650599,17.18903974
,0.2368979,9.629062,17.20100428
,0.22254045,9.631455,17.19621846
,0.20339718,9.633848,17.19143265
,0.21057591,9.624276,17.17707519
2995761,0.18186101,9.588383,17.14118157
,0.15793194,9.629062,17.17468229
,0.16511066,9.617098,17.15793194
,0.17468229,9.581204,17.17468229
,0.17228939,9.619491,17.20339718
,0.1172525,9.617098,17.22493336
,0.18186101,9.672134,17.17707519
,0.19143265,9.705635,17.12203831
2995799,0.20339718,9.698457,17.17468229
,0.2680057,9.724778,17.17468229
,0.25125536,9.729565,17.18186101
,0.2919348,9.681706,17.11007378
,0.16511066,9.727171,17.09093051
,0.16989647,9.650599,17.16511066
,0.19382556,9.459166,17.24646953
,0.21296883,9.648206,17.12921704
2995838,0.20339718,9.60274,17.10528795
,0.19861138,9.629062,17.15553902
,0.17468229,9.626669,17.17468229
,0.234505,9.60274,17.20100428
,0.23211208,9.583597,17.24407662
,0.20100428,9.629062,17.18186101
,0.22493336,9.652991,17.18664683
,0.22254045,9.609919,17.234505
2995876,0.234505,9.645813,17.21536173
,0.25604117,9.612311,17.20339718
,0.234505,9.657777,17.24168372
,0.21536173,9.6003475,17.2057901
,0.22971918,9.629062,17.22971918
,0.21775463,9.624276,17.234505
,0.25604117,9.60274,17.24646953
,0.22971918,9.578811,17.27039862
2995915,0.15314612,9.554882,17.28714898
,0.19621846,9.6003475,17.24407662
,0.15314612,9.655384,17.2632199
,0.11485959,9.624276,17.22014755
,0.18186101,9.648206,17.21057591
,0.19621846,9.69367,17.1483603
,0.24646953,9.684099,17.13878867
,0.21775463,9.708028,17.15314612
2995954,0.25604117,9.703242,17.234505
,0.13639577,9.674527,17.2656128
,0.12682413,9.631455,17.2656128
,0.16750357,9.621883,17.20100428
,0.13878867,9.624276,17.23211208
,0.10289505,9.581204,17.20339718
,0.12921704,9.578811,17.13639577
,0.105287954,9.6410265,17.17228939
2995992,0.08614469,9.621883,17.18903974
,0.13878867,9.652991,17.17468229
,0.12921704,9.688885,17.16750357
,0.1172525,9.67692,17.17946811
,0.1459674,9.662563,17.2057901
,0.18903974,9.655384,17.20100428
,0.15314612,9.5907755,17.27518442
,0.12921704,9.583597,17.3565433
2996030,0.15793194,9.56924,17.4115802
,0.15075321,9.624276,17.40440148
,0.15075321,9.56924,17.40679437
,0.13400285,9.533346,17.39482984
,0.18903974,9.533346,17.3326142
,0.234505,9.593168,17.3230426
,0.21536173,9.559668,17.2392908
,0.21296883,9.66017,17.25125536
2996069,0.24886245,9.662563,17.20339718
,0.2919348,9.715207,17.18664683
,0.3517575,9.727171,17.15553902
,0.33022133,9.722385,17.15793194
,0.3326142,9.729565,17.1483603
,0.39004403,9.703242,17.208183
,0.2991135,9.727171,17.10050214
,0.24407662,9.712814,17.17228939
2996107,0.18186101,9.739136,17.11007378
,0.13639577,9.686492,17.16032484
,0.08375178,9.66017,17.16511066
,0.13160995,9.69367,17.06700143
,0.14357449,9.736743,17.06700143
,0.2057901,9.669742,17.0885376
,0.19621846,9.648206,17.04546525
,0.21775463,9.69367,17.0885376
2996145,0.17946811,9.70085,17.05264398
,0.16511066,9.679314,17.05264398
,0.22254045,9.650599,17.10528795
,0.30389932,9.420879,17.25604117
,0.20339718,9.760673,17.06221561
,0.19382556,9.672134,17.16032484
,0.17228939,9.5907755,17.15314612
,0.22254045,9.597955,17.21057591
2996184,0.24168372,9.5907755,17.11007378
,0.24886245,9.633848,17.09571633
,0.27997026,9.667349,17.19382556
,0.28954187,9.609919,17.22971918
,0.3230426,9.58599,17.24886245
,0.30150643,9.607526,17.17468229
,0.28236315,9.648206,17.21536173
,0.30868515,9.626669,17.24168372
2996222,0.2943277,9.607526,17.27997026
,0.21536173,9.581204,17.19861138
,0.2680057,9.612311,17.2680057
,0.22971918,9.609919,17.2392908
,0.16989647,9.552489,17.21057591
,0.15314612,9.518989,17.22732627
,0.1196454,9.681706,17.08614469
,0.10050214,9.633848,17.11485959
2996260,0.11246668,9.633848,17.11246668
,0.14357449,9.631455,17.11246668
,0.10289505,9.650599,17.11485959
,0.13400285,9.655384,17.12203831
,0.07418015,9.69367,17.09571633
,0.0598227,9.669742,17.05503689
,0.08614469,9.7176,17.03589362
,0.13400285,9.727171,17.09093051
2996299,0.1172525,9.724778,17.07178725
,0.1172525,9.7176,17.09093051
,0.1483603,9.655384,17.06460852
,0.11485959,9.612311,17.10289505
,0.14357449,9.614705,17.07896597
,0.17946811,9.60274,17.0287149
,0.15314612,9.595561,17.10050214
,0.208183,9.490273,17.18903974
2996337,0.24646953,9.638634,17.0885376
,0.15553902,9.856388,17.00239291
,0.1459674,9.667349,17.13400285
,0.19621846,9.619491,17.11485959
,0.22254045,9.69367,17.09571633
,0.17228939,9.672134,17.07896597
,0.15553902,9.679314,17.05264398
,0.17946811,9.60274,17.09810923
2996375,0.107680865,9.705635,17.01435745
,0.12682413,9.751101,17.16032484
,0.12203831,9.703242,17.05503689
,0.20100428,9.70085,17.08614469
,0.22732627,9.748708,17.0885376
,0.17468229,9.7917795,17.0598227
,0.24407662,9.753493,17.03589362
,0.12921704,9.7917795,16.95214184
2996414,0.19382556,9.820495,16.89231914
,0.17946811,9.806137,16.81813899
,0.24168372,9.861175,16.92103403
,0.19621846,9.7917795,16.96889219
,0.19861138,9.868353,17.07178725
,0.17228939,9.853995,17.13160995
,0.088537596,9.827674,17.22254045
,0.1196454,9.782208,17.36372203
2996453,0.06221561,9.753493,17.24646953
,0.08614469,9.73435,17.11485959
,0.0598227,9.672134,17.05025107
,-0.002392908,9.669742,17.02632199
,0.007178724,9.648206,17.01196454
,0.011964541,9.688885,17.06939434
,-0.047858164,9.662563,17.03589362
,-0.09571633,9.624276,17.13878867
2996491,-0.05025107,9.657777,17.1459674
,-0.14118157,9.5907755,17.11246668
,-0.08375178,9.5405245,17.17946811
,-0.06221561,9.521381,17.21296883
,-0.15793194,9.4998455,17.19382556
,-0.1483603,9.468738,17.24646953
,-0.15553902,9.614705,17.11485959
,-0.2057901,9.492666,17.1459674
2996530,-0.21296883,9.384986,17.22732627
,-0.19143265,9.648206,17.05742979
,-0.13160995,9.52856,17.18903974
,-0.016750356,9.5500965,17.22014755
,0.05025107,9.571632,17.2919348
,0.052643977,9.588383,17.3852582
,0.1459674,9.564454,17.40679437
,0.13400285,9.636241,17.43550926
2996568,0.19143265,9.636241,17.42833054
,0.2368979,9.686492,17.36850783
,0.11485959,9.638634,17.37090075
,0.055036888,9.574025,17.4450809
,0.023929082,9.631455,17.45943835
,-0.023929082,9.609919,17.4450809
,-0.110073775,9.705635,17.47618872
,-0.07418015,9.559668,17.60779864
2996606,-0.08135887,9.564454,17.6101916
,-0.1459674,9.52856,17.69155043
,-0.2991135,9.583597,17.6748001
,-0.24646953,9.533346,17.6580497
,-0.3254355,9.719993,17.6293348
,-0.26082698,9.626669,17.72983694
,-0.25364825,9.636241,17.6269419
,-0.31347096,9.621883,17.5838696
2996645,-0.40679437,9.617098,17.6101916
,-0.30629224,9.655384,17.6173703
,-0.28236315,9.652991,17.6293348
,-0.23211208,9.652991,17.6580497
,-0.234505,9.521381,17.75855184
,-0.20100428,9.5907755,17.7992313
,-0.2656128,9.605133,17.78008807
,-0.28714898,9.607526,17.8159817
2996683,-0.27279153,9.638634,17.78248096
,-0.33979294,9.564454,17.8614469
,-0.33022133,9.614705,17.9475916
,-0.33740005,9.645813,17.95237744
,-0.3254355,9.514202,18.0648441
,-0.28954187,9.542917,18.1103094
,-0.31586388,9.516596,18.1868824
,-0.18186101,9.478309,18.1916683
2996721,-0.110073775,9.557275,18.2012398
,-0.14118157,9.530953,18.2419193
,-0.16032484,9.514202,18.2802058
,-0.09810923,9.39695,18.3926725
,-0.13160995,9.56206,18.3113136
,-0.071787246,9.425665,18.4094229
,-0.13160995,9.382592,18.4357449
,-0.107680865,9.56924,18.4189945
2996760,-0.12203831,9.552489,18.3902797
,-0.14118157,9.487881,18.4094229
,-0.14118157,9.614705,18.3998512
,-0.08375178,9.576418,18.4740313
,-0.0598227,9.772636,18.3208853
,-0.11485959,9.652991,18.4261732
,-0.15314612,9.578811,18.5123179
,-0.30629224,9.669742,18.5673548
2996798,-0.24407662,9.827674,18.5266753
,-0.30868515,9.770244,18.6965718
,-0.27518442,9.906639,18.6056414
,-0.3326142,9.897068,18.6965718
,-0.30868515,9.98082,18.7875023
,-0.27518442,10.01432,18.7779307
,-0.19143265,10.076536,18.6893932
,-0.1196454,9.987998,18.6558924
2996836,-0.19143265,10.021499,18.665464
,-0.16032484,10.040643,18.6750357
,-0.11246668,10.0430355,18.5506045
,-0.10050214,10.016713,18.5745336
,-0.12203831,9.95689,18.7396442
,-0.052643977,9.822887,18.9119335
,-0.016750356,9.844424,18.9430413
,0.009571632,9.899461,19.000471
2996875,-0.023929082,9.959284,19.1584032
,-0.009571632,9.923389,19.2230117
,0.007178724,9.973641,19.2086542
,0.19861138,10.076536,19.029186
,0.11485959,9.964069,19.1009734
,0.09332342,10.057393,19.1560102
,0.08135887,9.846817,19.2971919
,0.03828653,9.739136,19.1823323
2996914,0.11485959,9.523774,19.2014754
,0.12443122,9.581204,19.2206187
,0.110073775,9.56924,19.290013
,0.2057901,9.456773,19.3378713
,0.1483603,9.416093,19.187118
,0.069394335,9.344306,19.0435436
,0.011964541,9.317985,18.9143264
,-0.021536173,9.286877,18.7946811
2996952,-0.021536173,9.2485895,18.7300725
,-0.20100428,9.128944,18.7731448
,-0.24407662,8.91119,18.8616825
,-0.2680057,8.703007,18.8210031
,-0.24886245,8.700614,18.61282
,-0.10289505,8.664721,18.6415349
,0.1459674,8.77958,18.639142
,0.3517575,8.908797,18.562569
2996991,0.6197632,9.100229,18.5577831
,0.92366254,9.114587,18.5434257
,1.14381,9.081086,18.3974583
,1.2897775,9.066729,18.2873845
,1.5697477,8.999727,18.1868824
,1.7085364,9.0428,17.89734054
,1.902362,9.136123,17.9188767
,2.0339718,9.131337,17.93802
2997029,2.057901,9.1983385,17.7776951
,2.0172215,9.277305,17.70830077
,2.060294,9.526167,17.5360114
,2.0172215,9.719993,17.3565433
,1.9932925,9.9927845,17.3326142
,2.0148287,10.179431,17.41875893
,1.9334698,10.311041,17.48336744
,1.770752,10.394793,17.31586388
2997067,1.6870002,10.490509,17.34697166
,1.6678569,10.579046,17.442688
,1.6846073,10.507259,17.5886554
,1.6726427,10.480937,17.6843717
,1.6008555,10.342149,17.7202653
,1.6152129,10.100465,17.7705164
,1.5697477,9.810924,17.6532639
,1.5482116,9.6003475,17.72505116
2997106,1.7085364,9.440022,17.6389065
,1.7013576,9.418487,17.57908374
,1.691786,9.361056,17.63651353
,1.8066456,9.394557,17.7513731
,1.8257889,9.456773,17.8159817
,1.9215052,9.478309,17.9404129
,1.8353605,9.33952,18.0815945
,1.7587874,9.193553,18.0887731
2997144,1.691786,9.05955,18.0050215
,1.6582853,8.971012,18.0480938
,1.6176059,8.949476,18.14381
,1.6199988,8.963834,18.354386
,1.6511066,9.009299,18.3376356
,1.6271775,8.961441,18.3854938
,1.5817122,8.982977,18.3496002
,1.6606783,8.971012,18.4285661
2997182,1.6750357,8.932726,18.5721406
,1.7875023,8.85376,18.6152129
,1.7851094,8.848974,18.6726427
,1.823396,8.844189,18.6870002
,1.8688612,8.877689,18.7372513
,1.8592896,8.899225,18.8856115
,1.899969,8.846581,18.9956853
,1.8880045,8.789151,19.1966896
2997221,1.8664683,8.808294,19.2421548
,1.8545038,8.652756,19.3043704
,1.8688612,8.547467,19.4814458
,1.8353605,8.420644,19.5340896
,1.74443,8.300998,19.5939124
,1.6965718,8.092815,19.5197322
,1.5841051,8.037778,19.5723763
,1.4548881,7.8559175,19.6465564
2997259,1.4453164,7.630984,19.811667
,1.4261732,7.3893003,19.8595252
,1.3902797,7.2840123,19.7183435
,1.2993491,7.037543,19.761416
,1.3352427,6.8604674,19.7733805
,1.328064,6.6809993,19.7398798
,1.2969562,6.482388,19.7279153
,1.251491,6.295741,19.6728783
2997297,1.2155973,6.0875583,19.658521
,1.2012398,5.771694,19.5077677
,1.1031306,5.491724,19.2780485
,0.911698,4.924605,19.2445478
,0.77530223,4.398165,19.0459363
,0.7226582,3.6946502,18.9167194
,0.5312256,3.0318146,18.6223917
,0.41875893,2.4694812,18.4142087
2997336,0.2057901,1.9358627,18.4740313
,-0.004785816,1.3998512,18.3400285
,-0.12682413,0.94280577,18.1605604
,-0.057429794,0.6006199,18.0169859
,-0.17946811,0.4737958,17.75615895
,-0.18664683,0.30389932,17.4737958
,-0.33740005,0.31586388,17.42354473
,-0.48336744,0.44747382,17.16032484
2997375,-0.57669085,0.6819788,16.7942099
,-1.0265576,1.0911661,16.48073894
,-1.5601761,1.3400285,16.51184675
,-1.9669704,1.7061435,16.4759531
,-2.1942968,2.0626867,16.33716446
,-2.239762,2.2230117,16.12419564
,-2.6369848,2.2565124,16.2486269
,-3.1418884,2.1296883,16.60277724
2997413,-3.2734983,2.0459363,16.92342694
,-3.6850784,1.8616825,17.7489802
,-3.986585,1.8640754,17.08135887
,-4.6446347,2.4838386,16.80617444
,-4.9868207,3.1562457,16.72242266
,-5.446259,3.5726118,18.3400285
,-6.611605,3.6731138,19.471874
,-8.076065,4.8958898,19.2230117
2997452,-8.233996,8.145459,18.3448143
,-7.6070547,11.019341,20.699436
,-7.659699,11.351956,23.3938503
,-7.4850163,12.273226,22.9942346
,-6.84611,15.348112,21.453202
,-6.269419,17.846308,20.3357139
,-4.7594943,18.231567,20.0581365
,-3.8501892,18.31771,19.5986981
2997490,-1.8401463,18.791508,18.8545038
,-0.30868515,18.396677,18.2802058
,0.2057901,18.013813,17.43311638
,1.2538838,18.497179,15.7078296
,1.8664683,18.760399,14.0782592
,3.6611493,18.839365,13.9083626
,6.140202,19.504595,14.6908436
,7.764987,20.559866,14.7243445
